Date,Time,NO2(GT),PT08.S4(NO2),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-04-22,02:00:00,75.4367469879518,1377.0,16.0,53.5,0.9691,2004-04-22 02:00:00
2004-04-22,03:00:00,80.11538461538461,1341.0,14.3,59.2,0.9601,2004-04-22 03:00:00
2004-04-22,04:00:00,58.62048192771084,1316.0,13.3,62.6,0.9498,2004-04-22 04:00:00
2004-04-22,05:00:00,59.612612612612615,1335.0,13.4,59.5,0.9097,2004-04-22 05:00:00
2004-04-22,06:00:00,71.74251497005989,1474.0,12.2,64.1,0.9062,2004-04-22 06:00:00
2004-04-22,07:00:00,94.70958083832335,1729.0,13.9,57.2,0.9029,2004-04-22 07:00:00
2004-04-22,08:00:00,121.26829268292683,2003.0,15.2,53.2,0.9107,2004-04-22 08:00:00
2004-04-22,09:00:00,130.87687687687688,2186.0,19.2,41.6,0.9154,2004-04-22 09:00:00
2004-04-22,10:00:00,133.67857142857142,1945.0,23.7,30.6,0.8854,2004-04-22 10:00:00
2004-04-22,11:00:00,130.4131736526946,1731.0,26.1,26.8,0.8921,2004-04-22 11:00:00
2004-04-22,12:00:00,124.45671641791044,1682.0,28.1,24.4,0.9138,2004-04-22 12:00:00
2004-04-22,13:00:00,119.31231231231232,1585.0,28.3,23.9,0.906,2004-04-22 13:00:00
2004-04-22,14:00:00,116.46846846846847,1562.0,28.0,21.0,0.7814,2004-04-22 14:00:00
2004-04-22,15:00:00,117.19161676646706,1676.0,30.8,16.4,0.7167,2004-04-22 15:00:00
2004-04-22,16:00:00,123.31044776119403,1739.0,31.3,16.2,0.7262,2004-04-22 16:00:00
2004-04-22,17:00:00,135.8041543026706,2025.0,29.4,20.5,0.8262,2004-04-22 17:00:00
2004-04-22,18:00:00,145.91964285714286,2038.0,25.8,24.3,0.794,2004-04-22 18:00:00
2004-04-22,19:00:00,150.0919881305638,2238.0,23.8,29.5,0.8559,2004-04-22 19:00:00
2004-04-22,20:00:00,145.1186943620178,1932.0,22.0,34.8,0.908,2004-04-22 20:00:00
2004-04-22,21:00:00,130.91071428571428,1659.0,20.2,37.4,0.8748,2004-04-22 21:00:00
2004-04-22,22:00:00,115.0955223880597,1466.0,19.3,38.8,0.8559,2004-04-22 22:00:00
2004-04-22,23:00:00,108.07164179104478,1467.0,17.9,43.7,0.8856,2004-04-22 23:00:00
2004-04-23,00:00:00,103.32142857142857,1593.0,17.2,47.9,0.9334,2004-04-23 00:00:00
2004-04-23,01:00:00,90.50299401197604,1467.0,16.3,49.7,0.916,2004-04-23 01:00:00
2004-04-23,02:00:00,75.4367469879518,1337.0,16.7,46.5,0.8755,2004-04-23 02:00:00
2004-04-23,03:00:00,80.11538461538461,1325.0,14.6,53.0,0.8775,2004-04-23 03:00:00
2004-04-23,04:00:00,58.62048192771084,1314.0,14.1,53.9,0.8633,2004-04-23 04:00:00
2004-04-23,05:00:00,59.0,1321.0,14.2,52.2,0.8413,2004-04-23 05:00:00
2004-04-23,06:00:00,67.0,1418.0,14.3,55.4,0.9003,2004-04-23 06:00:00
2004-04-23,07:00:00,95.0,2119.0,14.0,58.0,0.9202,2004-04-23 07:00:00
2004-04-23,08:00:00,123.0,2417.0,15.4,53.3,0.9289,2004-04-23 08:00:00
2004-04-23,09:00:00,142.0,2030.0,19.1,42.1,0.9233,2004-04-23 09:00:00
2004-04-23,10:00:00,142.0,1887.0,23.7,31.0,0.8968,2004-04-23 10:00:00
2004-04-23,11:00:00,169.0,1947.0,26.9,25.7,0.8942,2004-04-23 11:00:00
2004-04-23,12:00:00,142.0,1838.0,29.7,20.6,0.8478,2004-04-23 12:00:00
2004-04-23,13:00:00,136.0,1835.0,29.2,21.5,0.8573,2004-04-23 13:00:00
2004-04-23,14:00:00,147.0,1865.0,29.6,20.1,0.8181,2004-04-23 14:00:00
2004-04-23,15:00:00,196.0,1953.0,30.0,19.4,0.81,2004-04-23 15:00:00
2004-04-23,16:00:00,186.0,1985.0,29.5,20.1,0.8136,2004-04-23 16:00:00
2004-04-23,17:00:00,177.0,2228.0,27.0,26.8,0.9403,2004-04-23 17:00:00
2004-04-23,18:00:00,164.0,2087.0,24.9,30.8,0.954,2004-04-23 18:00:00
2004-04-23,19:00:00,161.0,2335.0,23.1,36.7,1.0244,2004-04-23 19:00:00
2004-04-23,20:00:00,146.0,1975.0,21.5,40.8,1.0333,2004-04-23 20:00:00
2004-04-23,21:00:00,98.0,1619.0,20.5,41.5,0.9864,2004-04-23 21:00:00
2004-04-23,22:00:00,108.0,1687.0,19.2,44.9,0.9875,2004-04-23 22:00:00
2004-04-23,23:00:00,107.0,1659.0,18.8,47.7,1.0221,2004-04-23 23:00:00
2004-04-24,00:00:00,113.0,1729.0,18.2,49.7,1.0284,2004-04-24 00:00:00
2004-04-24,01:00:00,100.0,1763.0,16.1,57.4,1.0451,2004-04-24 01:00:00
2004-04-24,02:00:00,87.0,1597.0,16.3,55.3,1.0178,2004-04-24 02:00:00
2004-04-24,03:00:00,80.11538461538461,1481.0,15.7,53.6,0.9483,2004-04-24 03:00:00
2004-04-24,04:00:00,60.0,1430.0,16.9,49.8,0.9514,2004-04-24 04:00:00
2004-04-24,05:00:00,65.0,1403.0,14.8,57.7,0.9644,2004-04-24 05:00:00
2004-04-24,06:00:00,64.0,1483.0,14.0,59.7,0.9499,2004-04-24 06:00:00
2004-04-24,07:00:00,73.0,1639.0,14.6,56.8,0.9385,2004-04-24 07:00:00
2004-04-24,08:00:00,86.0,1838.0,16.7,51.9,0.9788,2004-04-24 08:00:00
2004-04-24,09:00:00,105.0,1874.0,20.0,45.0,1.039,2004-04-24 09:00:00
2004-04-24,10:00:00,107.0,1727.0,23.9,33.7,0.9837,2004-04-24 10:00:00
2004-04-24,11:00:00,114.0,1808.0,26.8,29.5,1.0209,2004-04-24 11:00:00
2004-04-24,12:00:00,105.0,1840.0,27.2,32.4,1.1493,2004-04-24 12:00:00
2004-04-24,13:00:00,74.0,1623.0,26.9,32.1,1.1217,2004-04-24 13:00:00
2004-04-24,14:00:00,95.0,1766.0,24.3,41.8,1.2561,2004-04-24 14:00:00
2004-04-24,15:00:00,89.0,1610.0,25.6,36.0,1.1629,2004-04-24 15:00:00
2004-04-24,16:00:00,95.0,1691.0,27.0,31.8,1.1176,2004-04-24 16:00:00
2004-04-24,17:00:00,93.0,1634.0,27.5,31.6,1.1417,2004-04-24 17:00:00
2004-04-24,18:00:00,123.0,1899.0,24.9,38.1,1.1838,2004-04-24 18:00:00
2004-04-24,19:00:00,134.0,1970.0,23.4,39.7,1.1276,2004-04-24 19:00:00
2004-04-24,20:00:00,126.0,1863.0,21.2,50.8,1.2631,2004-04-24 20:00:00
2004-04-24,21:00:00,79.0,1584.0,15.6,73.5,1.2953,2004-04-24 21:00:00
2004-04-24,22:00:00,54.0,1404.0,12.9,79.7,1.1774,2004-04-24 22:00:00
2004-04-24,23:00:00,69.0,1365.0,11.5,76.9,1.0436,2004-04-24 23:00:00
2004-04-25,00:00:00,67.0,1321.0,12.2,66.8,0.9455,2004-04-25 00:00:00
2004-04-25,01:00:00,73.0,1359.0,12.4,64.1,0.9209,2004-04-25 01:00:00
2004-04-25,02:00:00,73.0,1317.0,12.7,58.7,0.8605,2004-04-25 02:00:00
2004-04-25,03:00:00,80.11538461538461,1363.0,12.6,58.6,0.8529,2004-04-25 03:00:00
2004-04-25,04:00:00,33.0,1121.0,12.5,51.2,0.7374,2004-04-25 04:00:00
2004-04-25,05:00:00,20.0,1098.0,12.5,50.9,0.7346,2004-04-25 05:00:00
2004-04-25,06:00:00,37.0,1148.0,12.8,49.3,0.7285,2004-04-25 06:00:00
2004-04-25,07:00:00,50.0,1184.0,13.5,48.6,0.7487,2004-04-25 07:00:00
2004-04-25,08:00:00,45.0,1180.0,14.4,45.9,0.7476,2004-04-25 08:00:00
2004-04-25,09:00:00,48.0,1206.0,15.1,43.9,0.7487,2004-04-25 09:00:00
2004-04-25,10:00:00,56.0,1216.0,16.6,38.6,0.7236,2004-04-25 10:00:00
2004-04-25,11:00:00,58.0,1193.0,17.2,35.0,0.6789,2004-04-25 11:00:00
2004-04-25,12:00:00,52.0,1185.0,17.4,33.9,0.6683,2004-04-25 12:00:00
2004-04-25,13:00:00,52.0,1145.0,17.9,30.7,0.6234,2004-04-25 13:00:00
2004-04-25,14:00:00,44.0,1104.0,18.3,27.2,0.5675,2004-04-25 14:00:00
2004-04-25,15:00:00,59.0,1181.0,19.4,25.7,0.5738,2004-04-25 15:00:00
2004-04-25,16:00:00,74.0,1219.0,20.2,24.1,0.563,2004-04-25 16:00:00
2004-04-25,17:00:00,76.0,1219.0,19.6,24.9,0.5625,2004-04-25 17:00:00
2004-04-25,18:00:00,83.0,1344.0,18.5,27.8,0.5843,2004-04-25 18:00:00
2004-04-25,19:00:00,100.0,1550.0,17.8,30.3,0.6129,2004-04-25 19:00:00
2004-04-25,20:00:00,101.0,1419.0,16.6,34.0,0.6353,2004-04-25 20:00:00
2004-04-25,21:00:00,90.0,1310.0,15.5,37.0,0.6447,2004-04-25 21:00:00
2004-04-25,22:00:00,93.0,1654.0,14.8,39.5,0.6595,2004-04-25 22:00:00
2004-04-25,23:00:00,79.0,1379.0,14.5,42.0,0.6896,2004-04-25 23:00:00
2004-04-26,00:00:00,57.0,1283.0,14.1,44.9,0.7206,2004-04-26 00:00:00
2004-04-26,01:00:00,43.0,1220.0,14.2,45.5,0.7333,2004-04-26 01:00:00
2004-04-26,02:00:00,25.0,1152.0,14.1,45.3,0.7247,2004-04-26 02:00:00
2004-04-26,03:00:00,80.11538461538461,1115.0,14.0,44.3,0.7038,2004-04-26 03:00:00
2004-04-26,04:00:00,17.0,1091.0,14.1,43.0,0.689,2004-04-26 04:00:00
2004-04-26,05:00:00,44.0,1158.0,13.9,43.9,0.6923,2004-04-26 05:00:00
2004-04-26,06:00:00,72.0,1307.0,14.0,43.8,0.6959,2004-04-26 06:00:00
2004-04-26,07:00:00,91.0,1464.0,14.4,43.6,0.7113,2004-04-26 07:00:00
2004-04-26,08:00:00,89.0,1490.0,15.0,41.7,0.7093,2004-04-26 08:00:00
2004-04-26,09:00:00,84.0,1343.0,16.3,38.4,0.7052,2004-04-26 09:00:00
2004-04-26,10:00:00,83.0,1328.0,18.3,32.3,0.676,2004-04-26 10:00:00
2004-04-26,11:00:00,78.0,1311.0,18.8,31.7,0.6821,2004-04-26 11:00:00
2004-04-26,12:00:00,80.0,1413.0,19.6,30.9,0.6968,2004-04-26 12:00:00
2004-04-26,13:00:00,75.0,1436.0,20.2,30.7,0.7176,2004-04-26 13:00:00
2004-04-26,14:00:00,77.0,1365.0,19.7,32.5,0.7396,2004-04-26 14:00:00
2004-04-26,15:00:00,77.0,1395.0,20.7,31.6,0.7602,2004-04-26 15:00:00
2004-04-26,16:00:00,81.0,1410.0,20.0,32.7,0.7545,2004-04-26 16:00:00
2004-04-26,17:00:00,101.0,1625.0,18.6,35.4,0.7535,2004-04-26 17:00:00
2004-04-26,18:00:00,119.0,1685.0,18.3,35.9,0.7501,2004-04-26 18:00:00
2004-04-26,19:00:00,111.0,1616.0,17.8,37.5,0.7568,2004-04-26 19:00:00
2004-04-26,20:00:00,109.0,1496.0,17.3,38.8,0.7584,2004-04-26 20:00:00
2004-04-26,21:00:00,101.0,1441.0,17.3,38.8,0.7596,2004-04-26 21:00:00
2004-04-26,22:00:00,89.0,1359.0,16.4,40.8,0.7542,2004-04-26 22:00:00
2004-04-26,23:00:00,75.0,1318.0,16.0,41.4,0.7487,2004-04-26 23:00:00
2004-04-27,00:00:00,51.0,1225.0,15.4,43.0,0.7482,2004-04-27 00:00:00
2004-04-27,01:00:00,39.0,1197.0,15.7,42.5,0.7539,2004-04-27 01:00:00
2004-04-27,02:00:00,32.0,1212.0,15.6,43.4,0.7651,2004-04-27 02:00:00
2004-04-27,03:00:00,80.11538461538461,1224.0,15.2,45.8,0.7864,2004-04-27 03:00:00
2004-04-27,04:00:00,49.0,1302.0,14.7,49.9,0.828,2004-04-27 04:00:00
2004-04-27,05:00:00,68.0,1339.0,15.5,47.3,0.8282,2004-04-27 05:00:00
2004-04-27,06:00:00,76.0,1593.0,14.4,53.1,0.8677,2004-04-27 06:00:00
2004-04-27,07:00:00,122.0,2101.0,15.9,48.5,0.8704,2004-04-27 07:00:00
2004-04-27,08:00:00,129.0,2050.0,18.1,40.3,0.8294,2004-04-27 08:00:00
2004-04-27,09:00:00,94.0,1487.0,19.6,35.9,0.81,2004-04-27 09:00:00
2004-04-27,10:00:00,99.0,1455.0,22.8,29.1,0.796,2004-04-27 10:00:00
2004-04-27,11:00:00,81.0,1474.0,24.8,25.3,0.7793,2004-04-27 11:00:00
2004-04-27,12:00:00,87.0,1651.0,27.2,22.0,0.7785,2004-04-27 12:00:00
2004-04-27,13:00:00,107.0,1779.0,28.2,20.4,0.7677,2004-04-27 13:00:00
2004-04-27,14:00:00,95.0,1560.0,25.4,24.2,0.7733,2004-04-27 14:00:00
2004-04-27,15:00:00,110.0,1651.0,25.7,23.8,0.7737,2004-04-27 15:00:00
2004-04-27,16:00:00,99.0,1592.0,27.2,22.1,0.7811,2004-04-27 16:00:00
2004-04-27,17:00:00,113.0,1689.0,27.0,22.3,0.786,2004-04-27 17:00:00
2004-04-27,18:00:00,127.0,1798.0,24.5,27.8,0.8433,2004-04-27 18:00:00
2004-04-27,19:00:00,131.0,1955.0,23.7,30.2,0.8718,2004-04-27 19:00:00
2004-04-27,20:00:00,137.0,1849.0,21.5,34.5,0.8746,2004-04-27 20:00:00
2004-04-27,21:00:00,122.0,1651.0,19.9,37.8,0.8675,2004-04-27 21:00:00
2004-04-27,22:00:00,100.0,1511.0,18.9,40.6,0.8771,2004-04-27 22:00:00
2004-04-27,23:00:00,108.0,1608.0,17.9,43.5,0.884,2004-04-27 23:00:00
2004-04-28,00:00:00,83.0,1504.0,17.4,46.3,0.9112,2004-04-28 00:00:00
2004-04-28,01:00:00,74.0,1396.0,18.1,44.7,0.9186,2004-04-28 01:00:00
2004-04-28,02:00:00,64.0,1359.0,16.5,50.1,0.9331,2004-04-28 02:00:00
2004-04-28,03:00:00,80.11538461538461,1347.0,14.2,56.9,0.9141,2004-04-28 03:00:00
2004-04-28,04:00:00,40.0,1321.0,14.7,56.2,0.9341,2004-04-28 04:00:00
2004-04-28,05:00:00,39.0,1345.0,16.3,52.8,0.9722,2004-04-28 05:00:00
2004-04-28,06:00:00,69.0,1539.0,13.9,60.7,0.9597,2004-04-28 06:00:00
2004-04-28,07:00:00,104.0,2396.0,15.0,58.3,0.9876,2004-04-28 07:00:00
2004-04-28,08:00:00,100.0,2112.0,16.1,54.8,0.996,2004-04-28 08:00:00
2004-04-28,09:00:00,146.0,2155.0,19.3,46.4,1.0248,2004-04-28 09:00:00
2004-04-28,10:00:00,155.0,1903.0,24.2,33.8,1.0097,2004-04-28 10:00:00
2004-04-28,11:00:00,139.0,1850.0,26.7,28.7,0.9895,2004-04-28 11:00:00
2004-04-28,12:00:00,121.0,1741.0,27.4,28.2,1.0098,2004-04-28 12:00:00
2004-04-28,13:00:00,108.0,1787.0,28.1,26.9,1.0094,2004-04-28 13:00:00
2004-04-28,14:00:00,126.0,1969.0,27.7,26.5,0.9693,2004-04-28 14:00:00
2004-04-28,15:00:00,145.0,1890.0,28.4,23.4,0.8935,2004-04-28 15:00:00
2004-04-28,16:00:00,121.0,1750.0,28.4,26.0,0.9922,2004-04-28 16:00:00
2004-04-28,17:00:00,145.0,1878.0,27.3,30.0,1.0752,2004-04-28 17:00:00
2004-04-28,18:00:00,160.0,2226.0,24.3,37.3,1.1199,2004-04-28 18:00:00
2004-04-28,19:00:00,155.0,2252.0,23.1,42.2,1.1746,2004-04-28 19:00:00
2004-04-28,20:00:00,162.0,2117.0,21.8,43.6,1.1226,2004-04-28 20:00:00
2004-04-28,21:00:00,129.0,1740.0,19.8,46.8,1.0702,2004-04-28 21:00:00
2004-04-28,22:00:00,96.0,1575.0,19.6,49.8,1.1221,2004-04-28 22:00:00
2004-04-28,23:00:00,92.0,1662.0,17.9,56.2,1.142,2004-04-28 23:00:00
2004-04-29,00:00:00,89.0,1574.0,17.4,55.6,1.0963,2004-04-29 00:00:00
2004-04-29,01:00:00,61.0,1495.0,16.8,59.5,1.1269,2004-04-29 01:00:00
2004-04-29,02:00:00,54.0,1409.0,15.9,60.1,1.0806,2004-04-29 02:00:00
2004-04-29,03:00:00,80.11538461538461,1386.0,15.6,61.2,1.0784,2004-04-29 03:00:00
2004-04-29,04:00:00,44.0,1382.0,14.6,63.4,1.0446,2004-04-29 04:00:00
2004-04-29,05:00:00,57.0,1470.0,13.3,67.0,1.0203,2004-04-29 05:00:00
2004-04-29,06:00:00,68.0,1620.0,12.9,66.5,0.9846,2004-04-29 06:00:00
2004-04-29,07:00:00,95.0,2405.0,14.8,61.3,1.0237,2004-04-29 07:00:00
2004-04-29,08:00:00,125.0,2572.0,16.1,56.5,1.0274,2004-04-29 08:00:00
2004-04-29,09:00:00,135.0,1886.0,18.6,47.8,1.0143,2004-04-29 09:00:00
2004-04-29,10:00:00,118.0,1583.0,23.8,30.2,0.8771,2004-04-29 10:00:00
2004-04-29,11:00:00,91.0,1491.0,25.4,25.0,0.7966,2004-04-29 11:00:00
2004-04-29,12:00:00,89.0,1716.0,25.6,25.5,0.8234,2004-04-29 12:00:00
2004-04-29,13:00:00,129.0,2037.0,24.9,29.9,0.9325,2004-04-29 13:00:00
2004-04-29,14:00:00,122.0,2023.0,22.4,37.9,1.016,2004-04-29 14:00:00
2004-04-29,15:00:00,138.0,2151.0,21.7,44.0,1.1242,2004-04-29 15:00:00
2004-04-29,16:00:00,136.0,2069.0,21.4,44.4,1.1176,2004-04-29 16:00:00
2004-04-29,17:00:00,143.0,2176.0,20.8,45.3,1.1016,2004-04-29 17:00:00
2004-04-29,18:00:00,145.0,2312.0,20.2,48.6,1.1354,2004-04-29 18:00:00
2004-04-29,19:00:00,146.0,2488.0,20.2,50.8,1.1924,2004-04-29 19:00:00
2004-04-29,20:00:00,122.0,2046.0,18.6,57.6,1.2233,2004-04-29 20:00:00
2004-04-29,21:00:00,112.0,1931.0,18.2,58.8,1.2173,2004-04-29 21:00:00
2004-04-29,22:00:00,102.0,1856.0,17.8,61.0,1.2352,2004-04-29 22:00:00
2004-04-29,23:00:00,97.0,1876.0,17.0,70.7,1.3554,2004-04-29 23:00:00
2004-04-30,00:00:00,85.0,1823.0,16.2,76.9,1.4051,2004-04-30 00:00:00
2004-04-30,01:00:00,76.0,1696.0,15.7,78.6,1.3943,2004-04-30 01:00:00
2004-04-30,02:00:00,74.0,1628.0,15.7,78.4,1.3917,2004-04-30 02:00:00
2004-04-30,03:00:00,80.11538461538461,1598.0,15.7,77.4,1.3683,2004-04-30 03:00:00
2004-04-30,04:00:00,56.0,1554.0,15.4,78.5,1.3635,2004-04-30 04:00:00
2004-04-30,05:00:00,66.0,1563.0,15.7,74.7,1.3194,2004-04-30 05:00:00
2004-04-30,06:00:00,90.0,1771.0,15.9,73.1,1.3136,2004-04-30 06:00:00
2004-04-30,07:00:00,111.0,2033.0,16.6,68.2,1.2737,2004-04-30 07:00:00
2004-04-30,08:00:00,103.0,2065.0,18.7,57.6,1.2323,2004-04-30 08:00:00
2004-04-30,09:00:00,117.0,1970.0,17.6,65.0,1.2945,2004-04-30 09:00:00
2004-04-30,10:00:00,116.0,1833.0,16.3,73.2,1.3458,2004-04-30 10:00:00
2004-04-30,11:00:00,109.0,1889.0,16.0,78.5,1.4209,2004-04-30 11:00:00
2004-04-30,12:00:00,116.0,1973.0,17.3,72.4,1.4125,2004-04-30 12:00:00
2004-04-30,13:00:00,115.0,2061.0,19.4,60.9,1.3545,2004-04-30 13:00:00
2004-04-30,14:00:00,94.0,1939.0,21.4,50.9,1.2823,2004-04-30 14:00:00
2004-04-30,15:00:00,121.0,1971.0,22.7,45.8,1.2465,2004-04-30 15:00:00
2004-04-30,16:00:00,114.0,2139.0,20.9,60.8,1.4852,2004-04-30 16:00:00
2004-04-30,17:00:00,110.0,2133.0,21.0,54.3,1.3353,2004-04-30 17:00:00
2004-04-30,18:00:00,122.0,2162.0,20.8,54.4,1.3194,2004-04-30 18:00:00
2004-04-30,19:00:00,135.0,2356.0,19.8,58.6,1.3392,2004-04-30 19:00:00
2004-04-30,20:00:00,133.0,2100.0,19.1,61.1,1.3345,2004-04-30 20:00:00
2004-04-30,21:00:00,110.0,1951.0,18.2,65.4,1.3529,2004-04-30 21:00:00
2004-04-30,22:00:00,102.0,1927.0,18.1,66.1,1.3579,2004-04-30 22:00:00
2004-04-30,23:00:00,108.0,1872.0,17.7,66.9,1.3422,2004-04-30 23:00:00
2004-05-01,00:00:00,110.0,1936.0,17.8,66.8,1.346,2004-05-01 00:00:00
2004-05-01,01:00:00,84.0,1724.0,17.3,68.3,1.3346,2004-05-01 01:00:00
2004-05-01,02:00:00,71.0,1647.0,16.5,70.2,1.3099,2004-05-01 02:00:00
2004-05-01,03:00:00,80.11538461538461,1629.0,15.7,73.1,1.2902,2004-05-01 03:00:00
2004-05-01,04:00:00,42.0,1492.0,16.2,69.9,1.2756,2004-05-01 04:00:00
2004-05-01,05:00:00,32.0,1434.0,16.7,67.1,1.2619,2004-05-01 05:00:00
2004-05-01,06:00:00,35.0,1452.0,16.7,66.9,1.2631,2004-05-01 06:00:00
2004-05-01,07:00:00,67.0,1632.0,16.9,66.5,1.2688,2004-05-01 07:00:00
2004-05-01,08:00:00,73.0,1615.0,17.7,62.0,1.2458,2004-05-01 08:00:00
2004-05-01,09:00:00,86.0,1693.0,19.4,54.6,1.2184,2004-05-01 09:00:00
2004-05-01,10:00:00,89.0,1652.0,21.6,46.1,1.1725,2004-05-01 10:00:00
2004-05-01,11:00:00,86.0,1657.0,24.6,36.7,1.1202,2004-05-01 11:00:00
2004-05-01,12:00:00,86.0,1632.0,26.0,31.9,1.0566,2004-05-01 12:00:00
2004-05-01,13:00:00,66.0,1489.0,25.6,31.5,1.0184,2004-05-01 13:00:00
2004-05-01,14:00:00,68.0,1495.0,24.8,34.8,1.0716,2004-05-01 14:00:00
2004-05-01,15:00:00,82.0,1584.0,26.1,30.3,1.0101,2004-05-01 15:00:00
2004-05-01,16:00:00,91.0,1603.0,25.5,33.5,1.0767,2004-05-01 16:00:00
2004-05-01,17:00:00,95.0,1598.0,23.7,37.2,1.0746,2004-05-01 17:00:00
2004-05-01,18:00:00,104.0,1676.0,22.3,38.9,1.0324,2004-05-01 18:00:00
2004-05-01,19:00:00,131.0,1780.0,20.7,42.8,1.0298,2004-05-01 19:00:00
2004-05-01,20:00:00,112.0,1674.0,19.0,51.7,1.1222,2004-05-01 20:00:00
2004-05-01,21:00:00,100.0,1656.0,17.8,55.5,1.1174,2004-05-01 21:00:00
2004-05-01,22:00:00,115.0,1851.0,17.4,57.6,1.1342,2004-05-01 22:00:00
2004-05-01,23:00:00,129.0,1769.0,17.6,58.5,1.1645,2004-05-01 23:00:00
2004-05-02,00:00:00,99.0,1599.0,17.2,59.3,1.1551,2004-05-02 00:00:00
2004-05-02,01:00:00,74.0,1646.0,17.1,60.4,1.1633,2004-05-02 01:00:00
2004-05-02,02:00:00,55.0,1536.0,16.4,62.2,1.1507,2004-05-02 02:00:00
2004-05-02,03:00:00,80.11538461538461,1580.0,14.8,67.6,1.1352,2004-05-02 03:00:00
2004-05-02,04:00:00,35.0,1460.0,14.8,65.8,1.1028,2004-05-02 04:00:00
2004-05-02,05:00:00,37.0,1426.0,14.7,65.2,1.0811,2004-05-02 05:00:00
2004-05-02,06:00:00,45.0,1456.0,13.1,70.2,1.0554,2004-05-02 06:00:00
2004-05-02,07:00:00,46.0,1518.0,14.3,66.2,1.0728,2004-05-02 07:00:00
2004-05-02,08:00:00,68.0,1568.0,16.0,61.6,1.1083,2004-05-02 08:00:00
2004-05-02,09:00:00,77.0,1595.0,17.7,56.4,1.1342,2004-05-02 09:00:00
2004-05-02,10:00:00,79.0,1639.0,21.3,44.7,1.1157,2004-05-02 10:00:00
2004-05-02,11:00:00,72.0,1531.0,23.6,36.4,1.0431,2004-05-02 11:00:00
2004-05-02,12:00:00,68.0,1510.0,24.3,34.0,1.0149,2004-05-02 12:00:00
2004-05-02,13:00:00,64.0,1436.0,24.4,32.7,0.9863,2004-05-02 13:00:00
2004-05-02,14:00:00,73.0,1519.0,24.6,31.7,0.9647,2004-05-02 14:00:00
2004-05-02,15:00:00,84.0,1538.0,23.9,34.3,1.002,2004-05-02 15:00:00
2004-05-02,16:00:00,67.0,1443.0,25.9,28.1,0.9258,2004-05-02 16:00:00
2004-05-02,17:00:00,106.0,1637.0,24.5,32.3,0.9815,2004-05-02 17:00:00
2004-05-02,18:00:00,114.0,1721.0,22.6,39.3,1.06,2004-05-02 18:00:00
2004-05-02,19:00:00,123.0,1853.0,21.2,47.5,1.1828,2004-05-02 19:00:00
2004-05-02,20:00:00,108.0,1753.0,19.9,54.9,1.2632,2004-05-02 20:00:00
2004-05-02,21:00:00,100.0,1691.0,19.4,52.1,1.1642,2004-05-02 21:00:00
2004-05-02,22:00:00,118.0,1607.0,19.4,42.6,0.9485,2004-05-02 22:00:00
2004-05-02,23:00:00,121.0,1548.0,19.1,44.1,0.966,2004-05-02 23:00:00
2004-05-03,00:00:00,94.0,1534.0,18.0,49.3,1.0086,2004-05-03 00:00:00
2004-05-03,01:00:00,52.0,1414.0,17.6,54.6,1.0918,2004-05-03 01:00:00
2004-05-03,02:00:00,39.0,1397.0,16.4,62.1,1.1493,2004-05-03 02:00:00
2004-05-03,03:00:00,80.11538461538461,1385.0,15.6,65.3,1.1484,2004-05-03 03:00:00
2004-05-03,04:00:00,33.0,1351.0,16.0,61.4,1.1043,2004-05-03 04:00:00
2004-05-03,05:00:00,57.0,1516.0,15.8,64.3,1.1416,2004-05-03 05:00:00
2004-05-03,06:00:00,80.0,1687.0,16.0,65.8,1.1844,2004-05-03 06:00:00
2004-05-03,07:00:00,101.0,2193.0,16.8,62.5,1.1869,2004-05-03 07:00:00
2004-05-03,08:00:00,109.0,2400.0,16.9,66.1,1.2613,2004-05-03 08:00:00
2004-05-03,09:00:00,109.0,2054.0,17.4,68.9,1.3557,2004-05-03 09:00:00
2004-05-03,10:00:00,111.0,1755.0,21.4,45.0,1.1291,2004-05-03 10:00:00
2004-05-03,11:00:00,102.0,1623.0,23.9,30.7,0.9002,2004-05-03 11:00:00
2004-05-03,12:00:00,96.0,1584.0,26.8,25.2,0.8721,2004-05-03 12:00:00
2004-05-03,13:00:00,90.0,1561.0,28.4,23.6,0.8983,2004-05-03 13:00:00
2004-05-03,14:00:00,69.0,1496.0,30.3,20.1,0.8539,2004-05-03 14:00:00
2004-05-03,15:00:00,74.0,1580.0,30.9,19.7,0.8649,2004-05-03 15:00:00
2004-05-03,16:00:00,102.0,1744.0,30.2,20.5,0.8672,2004-05-03 16:00:00
2004-05-03,17:00:00,128.0,2149.0,26.4,34.6,1.1724,2004-05-03 17:00:00
2004-05-03,18:00:00,130.0,2084.0,24.9,39.4,1.2268,2004-05-03 18:00:00
2004-05-03,19:00:00,120.0,2009.0,23.5,43.7,1.2484,2004-05-03 19:00:00
2004-05-03,20:00:00,113.0,1903.0,19.3,63.1,1.4028,2004-05-03 20:00:00
2004-05-03,21:00:00,100.0,1771.0,18.7,64.6,1.3836,2004-05-03 21:00:00
2004-05-03,22:00:00,70.0,1566.0,19.5,57.1,1.2806,2004-05-03 22:00:00
2004-05-03,23:00:00,83.0,1653.0,18.9,62.5,1.3521,2004-05-03 23:00:00
2004-05-04,00:00:00,81.0,1620.0,18.4,65.8,1.3802,2004-05-04 00:00:00
