Datetime,PT08.S1(CO),PT08.S2(NMHC),T,RH,AH,hour,dayofweek,month
2004-07-03 06:00:00,914.0,809.0,20.5,49.3,1.176,6,5,7
2004-07-03 07:00:00,1096.0,1017.0,21.4,48.0,1.2086,7,5,7
2004-07-03 08:00:00,1173.0,1130.0,23.2,43.9,1.2344,8,5,7
2004-07-03 09:00:00,1125.0,1016.0,25.3,40.7,1.2921,9,5,7
2004-07-03 10:00:00,1079.0,976.0,29.9,31.1,1.2883,10,5,7
2004-07-03 11:00:00,974.0,930.0,33.9,21.3,1.1067,11,5,7
2004-07-03 12:00:00,977.0,973.0,36.3,16.0,0.9465,12,5,7
2004-07-03 13:00:00,912.0,873.0,36.6,15.2,0.9177,13,5,7
2004-07-03 14:00:00,896.0,817.0,37.4,15.8,0.9998,14,5,7
2004-07-03 15:00:00,896.0,822.0,37.9,15.0,0.9721,15,5,7
2004-07-03 16:00:00,956.0,862.0,38.0,16.8,1.0933,16,5,7
2004-07-03 17:00:00,970.0,900.0,36.9,17.5,1.0789,17,5,7
2004-07-03 18:00:00,929.0,869.0,35.3,17.0,0.9561,18,5,7
2004-07-03 19:00:00,947.0,926.0,31.9,20.4,0.9462,19,5,7
2004-07-03 20:00:00,1003.0,880.0,29.1,29.6,1.1792,20,5,7
2004-07-03 21:00:00,1045.0,940.0,27.4,33.4,1.2022,21,5,7
2004-07-03 22:00:00,1125.0,1035.0,26.7,35.8,1.2318,22,5,7
2004-07-03 23:00:00,1138.0,985.0,25.2,42.7,1.3473,23,5,7
2004-07-04 00:00:00,1217.0,1060.0,24.0,51.9,1.5252,0,6,7
2004-07-04 01:00:00,983.0,831.0,24.5,44.4,1.3476,1,6,7
2004-07-04 02:00:00,1007.0,864.0,22.6,51.0,1.3805,2,6,7
2004-07-04 03:00:00,957.0,816.0,22.2,52.7,1.3891,3,6,7
2004-07-04 04:00:00,914.0,725.0,21.2,56.8,1.4094,4,6,7
2004-07-04 05:00:00,886.0,702.0,20.3,59.6,1.3994,5,6,7
2004-07-04 06:00:00,899.0,708.0,21.3,56.7,1.4178,6,6,7
2004-07-04 07:00:00,942.0,723.0,23.0,54.6,1.5177,7,6,7
2004-07-04 08:00:00,1022.0,817.0,23.7,54.3,1.5731,8,6,7
2004-07-04 09:00:00,1009.0,810.0,25.4,49.3,1.5732,9,6,7
2004-07-04 10:00:00,1025.0,809.0,29.6,37.7,1.544,10,6,7
2004-07-04 11:00:00,977.0,783.0,33.9,26.2,1.3664,11,6,7
2004-07-04 12:00:00,936.0,757.0,35.8,22.4,1.2933,12,6,7
2004-07-04 13:00:00,884.0,703.0,37.9,18.8,1.222,13,6,7
2004-07-04 14:00:00,809.0,664.0,38.5,14.8,0.9942,14,6,7
2004-07-04 15:00:00,852.0,718.0,39.3,14.5,1.0149,15,6,7
2004-07-04 16:00:00,872.0,708.0,38.9,15.6,1.0613,16,6,7
2004-07-04 17:00:00,839.0,752.0,37.9,12.7,0.8211,17,6,7
2004-07-04 18:00:00,854.0,788.0,35.8,13.4,0.7749,18,6,7
2004-07-04 19:00:00,971.0,942.0,32.3,19.7,0.9345,19,6,7
2004-07-04 20:00:00,985.0,944.0,30.1,23.5,0.9869,20,6,7
2004-07-04 21:00:00,1027.0,981.0,28.2,28.7,1.0806,21,6,7
2004-07-04 22:00:00,1012.0,876.0,26.0,35.7,1.1842,22,6,7
2004-07-04 23:00:00,1086.0,973.0,25.3,39.2,1.2452,23,6,7
2004-07-05 00:00:00,1025.0,939.0,24.7,38.7,1.1845,0,0,7
2004-07-05 01:00:00,848.0,692.0,25.5,35.7,1.1499,1,0,7
2004-07-05 02:00:00,839.0,652.0,22.5,43.2,1.1589,2,0,7
2004-07-05 03:00:00,814.0,618.0,21.6,46.1,1.1761,3,0,7
2004-07-05 04:00:00,816.0,624.0,19.7,51.4,1.1688,4,0,7
2004-07-05 05:00:00,799.0,613.0,21.6,45.7,1.1665,5,0,7
2004-07-05 06:00:00,879.0,792.0,21.1,47.3,1.1654,6,0,7
2004-07-05 07:00:00,1104.0,1125.0,21.6,44.1,1.1269,7,0,7
2004-07-05 08:00:00,1344.0,1496.0,23.7,37.9,1.0988,8,0,7
2004-07-05 09:00:00,1226.0,1272.0,26.0,30.1,0.9953,9,0,7
2004-07-05 10:00:00,1157.0,1176.0,30.6,23.2,1.001,10,0,7
2004-07-05 11:00:00,1059.0,1060.0,34.1,19.1,1.0048,11,0,7
2004-07-05 12:00:00,1076.0,1057.0,36.2,18.0,1.0636,12,0,7
2004-07-05 13:00:00,1066.0,1041.0,37.4,17.3,1.0914,13,0,7
2004-07-05 14:00:00,1049.0,994.0,39.5,15.6,1.102,14,0,7
2004-07-05 15:00:00,1097.0,1074.0,40.4,14.9,1.1033,15,0,7
2004-07-05 16:00:00,1087.0,1018.0,40.1,16.1,1.1699,16,0,7
2004-07-05 17:00:00,1269.0,1269.0,39.3,18.9,1.3251,17,0,7
2004-07-05 18:00:00,1328.0,1405.0,37.3,19.9,1.2437,18,0,7
2004-07-05 19:00:00,1200.0,1270.0,33.6,22.9,1.1747,19,0,7
2004-07-05 20:00:00,1098.0,1105.0,30.7,28.9,1.2501,20,0,7
2004-07-05 21:00:00,1058.0,1004.0,28.8,32.8,1.2776,21,0,7
2004-07-05 22:00:00,1081.0,1025.0,27.3,36.8,1.3207,22,0,7
2004-07-05 23:00:00,1062.0,962.0,26.2,39.7,1.3249,23,0,7
2004-07-06 00:00:00,1078.0,971.0,25.4,43.0,1.37,0,1,7
2004-07-06 01:00:00,917.0,761.0,25.8,41.0,1.3461,1,1,7
2004-07-06 02:00:00,881.0,718.0,23.3,48.4,1.3677,2,1,7
2004-07-06 03:00:00,865.0,671.0,23.5,47.8,1.3607,3,1,7
2004-07-06 04:00:00,829.0,602.0,23.5,46.7,1.3361,4,1,7
2004-07-06 05:00:00,913.0,743.0,21.8,52.3,1.3539,5,1,7
2004-07-06 06:00:00,1077.0,985.0,21.8,52.5,1.3529,6,1,7
2004-07-06 07:00:00,1337.0,1386.0,22.9,49.1,1.3546,7,1,7
2004-07-06 08:00:00,1467.0,1575.0,24.9,43.3,1.3422,8,1,7
2004-07-06 09:00:00,1257.0,1227.0,26.7,39.4,1.3556,9,1,7
2004-07-06 10:00:00,1227.0,1125.0,30.5,32.9,1.4135,10,1,7
2004-07-06 11:00:00,1188.0,1108.0,34.2,27.2,1.4404,11,1,7
2004-07-06 12:00:00,1301.0,1276.0,38.2,20.9,1.3701,12,1,7
2004-07-06 13:00:00,1201.0,1278.0,39.6,16.9,1.2028,13,1,7
2004-07-06 14:00:00,1058.0,1026.0,39.9,15.8,1.141,14,1,7
2004-07-06 15:00:00,1037.0,1075.0,40.2,13.9,1.02,15,1,7
2004-07-06 16:00:00,1055.0,1157.0,39.6,13.2,0.9332,16,1,7
2004-07-06 17:00:00,1179.0,1364.0,39.5,12.6,0.8894,17,1,7
2004-07-06 18:00:00,1298.0,1430.0,37.9,13.9,0.9015,18,1,7
2004-07-06 19:00:00,1213.0,1327.0,34.2,17.9,0.9444,19,1,7
2004-07-06 20:00:00,1233.0,1398.0,32.6,20.6,0.9939,20,1,7
2004-07-06 21:00:00,1086.0,1145.0,30.4,23.2,0.9889,21,1,7
2004-07-06 22:00:00,1056.0,1078.0,28.8,25.1,0.9793,22,1,7
2004-07-06 23:00:00,1138.0,1128.0,27.8,29.9,1.1018,23,1,7
2004-07-07 00:00:00,1112.0,1128.0,26.9,32.6,1.1381,0,2,7
2004-07-07 01:00:00,992.0,948.0,26.3,33.7,1.1377,1,2,7
2004-07-07 02:00:00,895.0,767.0,25.7,33.9,1.1065,2,2,7
2004-07-07 03:00:00,843.0,655.0,24.8,36.0,1.1109,3,2,7
2004-07-07 04:00:00,828.0,626.0,25.5,34.6,1.1096,4,2,7
2004-07-07 05:00:00,894.0,709.0,24.0,37.8,1.1077,5,2,7
2004-07-07 06:00:00,1072.0,976.0,23.9,39.3,1.1522,6,2,7
2004-07-07 07:00:00,1425.0,1486.0,24.8,38.4,1.1808,7,2,7
2004-07-07 08:00:00,1428.0,1500.0,26.9,34.4,1.2036,8,2,7
2004-07-07 09:00:00,1359.0,1415.0,29.6,28.7,1.1706,9,2,7
2004-07-07 10:00:00,1182.0,1122.0,34.6,21.1,1.1398,10,2,7
2004-07-07 11:00:00,1117.0,1045.0,38.3,17.0,1.1216,11,2,7
2004-07-07 12:00:00,1119.0,1088.0,40.4,14.5,1.0736,12,2,7
2004-07-07 13:00:00,1068.0,1152.0,42.6,9.6,0.8012,13,2,7
2004-07-07 14:00:00,1090.0,1120.0,42.5,10.2,0.8478,14,2,7
2004-07-07 15:00:00,1056.0,1024.0,41.0,11.6,0.8872,15,2,7
2004-07-07 16:00:00,1098.0,1007.0,41.3,13.0,1.0154,16,2,7
2004-07-07 17:00:00,1318.0,1339.0,39.2,14.5,1.0106,17,2,7
2004-07-07 18:00:00,1348.0,1347.0,36.9,17.9,1.096,18,2,7
2004-07-07 19:00:00,1502.0,1546.0,35.6,20.4,1.1646,19,2,7
2004-07-07 20:00:00,1373.0,1364.0,33.7,22.6,1.1658,20,2,7
2004-07-07 21:00:00,1397.0,1346.0,31.5,27.8,1.2671,21,2,7
2004-07-07 22:00:00,1286.0,1214.0,31.1,29.3,1.3055,22,2,7
2004-07-07 23:00:00,1222.0,1161.0,30.2,30.9,1.3026,23,2,7
2004-07-08 00:00:00,1069.0,983.0,29.8,30.2,1.2502,0,3,7
2004-07-08 01:00:00,1011.0,864.0,28.4,32.5,1.2361,1,3,7
2004-07-08 02:00:00,962.0,803.0,27.5,34.0,1.231,2,3,7
2004-07-08 03:00:00,919.0,723.0,26.8,35.3,1.2243,3,3,7
2004-07-08 04:00:00,969.0,769.0,24.5,40.4,1.2251,4,3,7
2004-07-08 05:00:00,986.0,784.0,25.6,38.8,1.2545,5,3,7
2004-07-08 06:00:00,990.0,821.0,27.5,34.6,1.2518,6,3,7
2004-07-08 07:00:00,1296.0,1208.0,25.9,37.4,1.2289,7,3,7
2004-07-08 08:00:00,1371.0,1384.0,28.5,32.5,1.2441,8,3,7
2004-07-08 09:00:00,1385.0,1240.0,29.5,32.7,1.3229,9,3,7
2004-07-08 10:00:00,1381.0,1227.0,29.8,33.1,1.3693,10,3,7
2004-07-08 11:00:00,1396.0,1306.0,33.4,26.8,1.3586,11,3,7
2004-07-08 12:00:00,1070.0,1000.0,40.3,15.8,1.1604,12,3,7
2004-07-08 13:00:00,1076.0,972.0,41.8,15.0,1.1989,13,3,7
2004-07-08 14:00:00,1126.0,1004.0,41.1,15.7,1.2071,14,3,7
2004-07-08 15:00:00,1225.0,1196.0,41.9,14.8,1.1944,15,3,7
2004-07-08 16:00:00,1202.0,1206.0,40.9,14.6,1.114,16,3,7
2004-07-08 17:00:00,1308.0,1310.0,39.1,16.9,1.1705,17,3,7
2004-07-08 18:00:00,1440.0,1281.0,36.4,27.3,1.6308,18,3,7
2004-07-08 19:00:00,1611.0,1552.0,34.9,29.3,1.611,19,3,7
2004-07-08 20:00:00,1387.0,1419.0,33.6,26.4,1.3515,20,3,7
2004-07-08 21:00:00,1268.0,1206.0,32.2,27.6,1.3044,21,3,7
2004-07-08 22:00:00,1237.0,1175.0,30.5,29.7,1.2742,22,3,7
2004-07-08 23:00:00,1302.0,1198.0,29.4,35.6,1.4383,23,3,7
2004-07-09 00:00:00,1347.0,1282.0,29.1,34.8,1.38,0,4,7
2004-07-09 01:00:00,1355.0,1198.0,27.7,41.9,1.537,1,4,7
2004-07-09 02:00:00,1023.0,822.0,27.9,41.6,1.5425,2,4,7
2004-07-09 03:00:00,903.0,631.0,27.8,43.7,1.6039,3,4,7
2004-07-09 04:00:00,876.0,605.0,27.4,42.2,1.5177,4,4,7
2004-07-09 05:00:00,932.0,707.0,26.6,42.8,1.4713,5,4,7
2004-07-09 06:00:00,1020.0,866.0,26.9,40.3,1.4041,6,4,7
2004-07-09 07:00:00,1264.0,1241.0,27.0,37.3,1.3081,7,4,7
2004-07-09 08:00:00,1179.0,1153.0,27.0,35.3,1.2396,8,4,7
2004-07-09 09:00:00,1079.0,966.0,27.4,32.0,1.1545,9,4,7
2004-07-09 10:00:00,1036.0,955.0,30.5,24.7,1.0592,10,4,7
2004-07-09 11:00:00,1002.0,964.0,32.9,20.1,0.9902,11,4,7
2004-07-09 12:00:00,995.0,959.0,33.9,18.4,0.9587,12,4,7
2004-07-09 13:00:00,1008.0,962.0,34.4,19.3,1.0325,13,4,7
2004-07-09 14:00:00,978.0,962.0,34.2,19.6,1.0399,14,4,7
2004-07-09 15:00:00,989.0,990.0,33.2,20.4,1.0195,15,4,7
2004-07-09 16:00:00,961.0,985.0,32.4,19.1,0.915,16,4,7
2004-07-09 17:00:00,1009.0,1116.0,32.2,17.1,0.8124,17,4,7
2004-07-09 18:00:00,970.0,1117.0,31.0,17.1,0.7526,18,4,7
2004-07-09 19:00:00,1097.0,1199.0,28.3,24.9,0.9412,19,4,7
2004-07-09 20:00:00,1065.0,1105.0,26.6,30.2,1.033,20,4,7
2004-07-09 21:00:00,1036.0,986.0,24.8,36.8,1.1357,21,4,7
2004-07-09 22:00:00,1049.0,958.0,23.7,43.4,1.2495,22,4,7
2004-07-09 23:00:00,1147.0,1043.0,23.0,46.2,1.2815,23,4,7
2004-07-10 00:00:00,1118.0,1082.0,22.7,47.7,1.2977,0,5,7
2004-07-10 01:00:00,1016.0,963.0,22.2,49.5,1.3081,1,5,7
2004-07-10 02:00:00,940.0,845.0,21.6,51.9,1.3254,2,5,7
2004-07-10 03:00:00,836.0,643.0,22.3,50.4,1.3379,3,5,7
2004-07-10 04:00:00,831.0,626.0,22.4,49.7,1.3333,4,5,7
2004-07-10 05:00:00,877.0,711.0,21.7,52.0,1.3313,5,5,7
2004-07-10 06:00:00,872.0,725.0,21.1,53.2,1.3181,6,5,7
2004-07-10 07:00:00,958.0,805.0,22.0,51.0,1.3296,7,5,7
2004-07-10 08:00:00,959.0,848.0,25.0,41.6,1.301,8,5,7
2004-07-10 09:00:00,997.0,933.0,26.7,36.4,1.2596,9,5,7
2004-07-10 10:00:00,916.0,843.0,29.1,29.7,1.1751,10,5,7
2004-07-10 11:00:00,895.0,831.0,31.2,23.4,1.0487,11,5,7
2004-07-10 12:00:00,855.0,812.0,32.4,20.5,0.9806,12,5,7
2004-07-10 13:00:00,861.0,811.0,33.3,19.2,0.9634,13,5,7
2004-07-10 14:00:00,821.0,766.0,33.1,16.8,0.8391,14,5,7
2004-07-10 15:00:00,835.0,731.0,33.1,18.3,0.9081,15,5,7
2004-07-10 16:00:00,813.0,732.0,32.4,18.0,0.8599,16,5,7
2004-07-10 17:00:00,833.0,786.0,31.8,18.7,0.8624,17,5,7
2004-07-10 18:00:00,859.0,803.0,30.3,21.4,0.9064,18,5,7
2004-07-10 19:00:00,887.0,778.0,27.2,28.2,1.0013,19,5,7
2004-07-10 20:00:00,970.0,900.0,26.1,33.7,1.1228,20,5,7
2004-07-10 21:00:00,990.0,866.0,24.7,38.8,1.1929,21,5,7
2004-07-10 22:00:00,1022.0,899.0,23.4,43.2,1.229,22,5,7
2004-07-10 23:00:00,1075.0,993.0,23.1,44.2,1.2317,23,5,7
2004-07-11 00:00:00,1088.0,1035.0,22.7,45.3,1.2299,0,6,7
2004-07-11 01:00:00,925.0,831.0,21.6,47.5,1.2118,1,6,7
2004-07-11 02:00:00,853.0,716.0,22.0,45.8,1.1965,2,6,7
2004-07-11 03:00:00,918.0,830.0,20.4,51.3,1.2131,3,6,7
2004-07-11 04:00:00,796.0,636.0,20.6,50.3,1.2041,4,6,7
2004-07-11 05:00:00,796.0,628.0,20.6,50.6,1.2119,5,6,7
2004-07-11 06:00:00,795.0,606.0,21.3,48.8,1.2189,6,6,7
2004-07-11 07:00:00,842.0,656.0,20.4,52.6,1.247,7,6,7
2004-07-11 08:00:00,850.0,659.0,23.5,44.0,1.2596,8,6,7
2004-07-11 09:00:00,884.0,709.0,25.7,37.9,1.2334,9,6,7
2004-07-11 10:00:00,907.0,741.0,27.9,33.6,1.2433,10,6,7
2004-07-11 11:00:00,846.0,703.0,29.0,28.3,1.1116,11,6,7
2004-07-11 12:00:00,827.0,697.0,29.5,25.9,1.0489,12,6,7
2004-07-11 13:00:00,804.0,636.0,31.8,22.3,1.0366,13,6,7
2004-07-11 14:00:00,775.0,619.0,32.2,20.0,0.9488,14,6,7
2004-07-11 15:00:00,802.0,651.0,32.4,19.3,0.922,15,6,7
2004-07-11 16:00:00,844.0,751.0,33.0,17.7,0.8758,16,6,7
2004-07-11 17:00:00,881.0,765.0,32.0,19.8,0.9273,17,6,7
2004-07-11 18:00:00,877.0,736.0,29.6,24.1,0.9831,18,6,7
2004-07-11 19:00:00,931.0,885.0,26.9,27.1,0.948,19,6,7
2004-07-11 20:00:00,1011.0,967.0,25.3,30.9,0.9815,20,6,7
2004-07-11 21:00:00,1035.0,1015.0,24.2,35.9,1.0684,21,6,7
2004-07-11 22:00:00,1153.0,1042.0,23.2,43.2,1.2104,22,6,7
2004-07-11 23:00:00,1020.0,929.0,22.7,43.9,1.1962,23,6,7
2004-07-12 00:00:00,954.0,879.0,21.6,44.0,1.1244,0,0,7
2004-07-12 01:00:00,903.0,800.0,20.7,46.4,1.1198,1,0,7
2004-07-12 02:00:00,779.0,581.0,21.2,46.2,1.1482,2,0,7
2004-07-12 03:00:00,761.0,540.0,22.7,42.3,1.1491,3,0,7
2004-07-12 04:00:00,780.0,568.0,19.9,51.3,1.1803,4,0,7
2004-07-12 05:00:00,835.0,672.0,20.0,51.8,1.1967,5,0,7
2004-07-12 06:00:00,1004.0,955.0,18.5,57.4,1.2076,6,0,7
2004-07-12 07:00:00,1272.0,1328.0,19.6,54.3,1.2278,7,0,7
2004-07-12 08:00:00,1173.0,1217.0,21.3,49.7,1.2452,8,0,7
2004-07-12 09:00:00,986.0,922.0,21.7,46.3,1.1867,9,0,7
2004-07-12 10:00:00,942.0,849.0,23.4,39.4,1.1172,10,0,7
2004-07-12 11:00:00,957.0,875.0,25.7,33.0,1.0763,11,0,7
2004-07-12 12:00:00,1024.0,1052.0,28.5,27.3,1.0479,12,0,7
2004-07-12 13:00:00,962.0,963.0,27.0,27.9,0.9812,13,0,7
2004-07-12 14:00:00,958.0,873.0,24.2,36.9,1.0966,14,0,7
2004-07-12 15:00:00,933.0,831.0,26.0,34.9,1.1509,15,0,7
2004-07-12 16:00:00,942.0,912.0,24.8,33.1,1.0222,16,0,7
2004-07-12 17:00:00,1073.0,1117.0,24.0,36.3,1.0708,17,0,7
2004-07-12 18:00:00,1086.0,1159.0,23.6,35.5,1.0187,18,0,7
2004-07-12 19:00:00,1091.0,1161.0,23.6,35.7,1.0282,19,0,7
2004-07-12 20:00:00,980.0,1009.0,23.3,34.5,0.9768,20,0,7
2004-07-12 21:00:00,904.0,877.0,22.5,36.8,0.988,21,0,7
2004-07-12 22:00:00,865.0,773.0,21.3,38.7,0.9686,22,0,7
2004-07-12 23:00:00,898.0,863.0,20.9,39.4,0.9596,23,0,7
2004-07-13 00:00:00,945.0,883.0,19.8,47.7,1.093,0,1,7
2004-07-13 01:00:00,854.0,764.0,19.3,51.4,1.1387,1,1,7
2004-07-13 02:00:00,751.0,587.0,18.4,53.4,1.117,2,1,7
2004-07-13 03:00:00,723.0,544.0,18.8,51.1,1.1,3,1,7
2004-07-13 04:00:00,754.0,620.0,16.3,59.8,1.1042,4,1,7
2004-07-13 05:00:00,758.0,670.0,16.6,56.8,1.0629,5,1,7
2004-07-13 06:00:00,873.0,871.0,16.2,57.4,1.0515,6,1,7
2004-07-13 07:00:00,1176.0,1398.0,17.3,54.3,1.0631,7,1,7
2004-07-13 08:00:00,1257.0,1495.0,19.2,48.8,1.0751,8,1,7
2004-07-13 09:00:00,1137.0,1200.0,21.7,42.4,1.0859,9,1,7
2004-07-13 10:00:00,1064.0,1126.0,26.4,29.9,1.0138,10,1,7
2004-07-13 11:00:00,1026.0,1094.0,31.3,19.1,0.8634,11,1,7
2004-07-13 12:00:00,986.0,1133.0,33.7,15.4,0.7913,12,1,7
2004-07-13 13:00:00,908.0,1031.0,34.5,13.3,0.7158,13,1,7
2004-07-13 14:00:00,888.0,1007.0,33.8,13.9,0.7172,14,1,7
2004-07-13 15:00:00,843.0,830.0,30.1,19.4,0.8157,15,1,7
2004-07-13 16:00:00,905.0,931.0,28.3,21.3,0.8054,16,1,7
2004-07-13 17:00:00,1023.0,1127.0,31.9,18.3,0.8523,17,1,7
2004-07-13 18:00:00,1125.0,1279.0,32.0,20.1,0.9364,18,1,7
2004-07-13 19:00:00,1211.0,1483.0,28.9,24.1,0.9495,19,1,7
2004-07-13 20:00:00,1140.0,1289.0,27.3,27.1,0.967,20,1,7
2004-07-13 21:00:00,1029.0,1105.0,26.0,28.5,0.9484,21,1,7
2004-07-13 22:00:00,981.0,1054.0,25.2,28.6,0.9008,22,1,7
2004-07-13 23:00:00,971.0,1014.0,24.3,31.1,0.9316,23,1,7
2004-07-14 00:00:00,927.0,930.0,23.6,33.8,0.9685,0,2,7
2004-07-14 01:00:00,868.0,846.0,23.0,33.8,0.9406,1,2,7
2004-07-14 02:00:00,863.0,824.0,22.2,38.4,1.0126,2,2,7
2004-07-14 03:00:00,820.0,716.0,20.4,42.6,1.0083,3,2,7
2004-07-14 04:00:00,777.0,645.0,20.5,42.3,1.0091,4,2,7
2004-07-14 05:00:00,855.0,762.0,18.8,49.0,1.0505,5,2,7
2004-07-14 06:00:00,960.0,973.0,18.8,49.4,1.0624,6,2,7
2004-07-14 07:00:00,1310.0,1492.0,19.9,46.5,1.071,7,2,7
2004-07-14 08:00:00,1339.0,1561.0,22.1,41.7,1.098,8,2,7
2004-07-14 09:00:00,1211.0,1290.0,24.0,36.4,1.0706,9,2,7
2004-07-14 10:00:00,1068.0,1171.0,30.2,22.8,0.9616,10,2,7
2004-07-14 11:00:00,932.0,1026.0,33.4,17.1,0.8627,11,2,7
2004-07-14 12:00:00,949.0,1069.0,35.1,15.0,0.8381,12,2,7
2004-07-14 13:00:00,944.0,1045.0,34.1,16.0,0.8408,13,2,7
2004-07-14 14:00:00,966.0,1131.0,35.7,13.6,0.7836,14,2,7
2004-07-14 15:00:00,940.0,1063.0,35.3,13.8,0.7767,15,2,7
2004-07-14 16:00:00,934.0,1041.0,32.3,16.7,0.7946,16,2,7
2004-07-14 17:00:00,1052.0,1252.0,36.0,13.3,0.7773,17,2,7
2004-07-14 18:00:00,1109.0,1374.0,35.8,13.7,0.7868,18,2,7
2004-07-14 19:00:00,1169.0,1430.0,32.3,18.4,0.8753,19,2,7
2004-07-14 20:00:00,1093.0,1163.0,29.7,25.0,1.0246,20,2,7
2004-07-14 21:00:00,1084.0,1200.0,27.8,26.6,0.9748,21,2,7
2004-07-14 22:00:00,970.0,1023.0,26.3,27.3,0.9238,22,2,7
2004-07-14 23:00:00,951.0,939.0,25.3,30.0,0.9508,23,2,7
2004-07-15 00:00:00,1038.0,1053.0,24.0,34.9,1.0271,0,3,7
2004-07-15 01:00:00,950.0,937.0,23.4,38.6,1.0968,1,3,7
2004-07-15 02:00:00,831.0,695.0,23.5,38.3,1.0972,2,3,7
2004-07-15 03:00:00,813.0,656.0,22.0,42.6,1.1146,3,3,7
2004-07-15 04:00:00,797.0,621.0,21.6,44.0,1.1225,4,3,7
2004-07-15 05:00:00,824.0,660.0,21.4,45.6,1.1493,5,3,7
2004-07-15 06:00:00,879.0,796.0,21.1,47.1,1.1641,6,3,7
2004-07-15 07:00:00,1132.0,1166.0,21.3,48.4,1.2119,7,3,7
2004-07-15 08:00:00,1291.0,1434.0,22.9,47.9,1.3208,8,3,7
2004-07-15 09:00:00,1193.0,1160.0,24.4,45.5,1.3721,9,3,7
2004-07-15 10:00:00,1057.0,914.0,27.6,38.0,1.3818,10,3,7
2004-07-15 11:00:00,1027.0,899.0,31.1,29.6,1.318,11,3,7
2004-07-15 12:00:00,1084.0,1052.0,33.4,24.7,1.2516,12,3,7
2004-07-15 13:00:00,1032.0,1071.0,35.7,18.9,1.0865,13,3,7
2004-07-15 14:00:00,977.0,998.0,36.2,18.1,1.0724,14,3,7
2004-07-15 15:00:00,1039.0,1069.0,37.1,17.7,1.094,15,3,7
2004-07-15 16:00:00,1056.0,1127.0,36.5,18.1,1.0887,16,3,7
2004-07-15 17:00:00,1164.0,1306.0,35.5,19.1,1.0888,17,3,7
2004-07-15 18:00:00,1124.0,1309.0,33.7,20.0,1.0275,18,3,7
2004-07-15 19:00:00,1152.0,1355.0,30.5,22.7,0.9763,19,3,7
2004-07-15 20:00:00,1223.0,1399.0,28.7,26.2,1.0144,20,3,7
2004-07-15 21:00:00,1058.0,1139.0,26.7,28.9,0.9981,21,3,7
2004-07-15 22:00:00,1049.0,1152.0,25.7,31.6,1.0285,22,3,7
2004-07-15 23:00:00,1010.0,1006.0,24.5,35.7,1.0807,23,3,7
2004-07-16 00:00:00,981.0,985.0,24.3,36.3,1.0852,0,4,7
2004-07-16 01:00:00,886.0,834.0,23.8,36.9,1.0748,1,4,7
2004-07-16 02:00:00,821.0,706.0,23.7,37.3,1.076,2,4,7
2004-07-16 03:00:00,784.0,641.0,22.2,40.6,1.0729,3,4,7
2004-07-16 04:00:00,771.0,593.0,21.6,42.2,1.0762,4,4,7
2004-07-16 05:00:00,819.0,677.0,20.3,46.8,1.1,5,4,7
2004-07-16 06:00:00,836.0,747.0,20.7,45.9,1.1088,6,4,7
2004-07-16 07:00:00,1114.0,1174.0,20.5,47.7,1.1419,7,4,7
2004-07-16 08:00:00,1319.0,1470.0,22.4,46.6,1.247,8,4,7
2004-07-16 09:00:00,1211.0,1143.0,24.2,48.5,1.4452,9,4,7
2004-07-16 10:00:00,1051.0,950.0,28.8,33.0,1.2825,10,4,7
2004-07-16 11:00:00,1108.0,1049.0,32.8,25.2,1.2325,11,4,7
2004-07-16 12:00:00,1014.0,1012.0,34.4,19.9,1.0647,12,4,7
2004-07-16 13:00:00,1003.0,1047.0,36.5,16.7,1.0045,13,4,7
2004-07-16 14:00:00,1021.0,1092.0,37.5,14.3,0.9099,14,4,7
2004-07-16 15:00:00,986.0,937.0,38.0,15.5,1.0119,15,4,7
2004-07-16 16:00:00,1098.0,1084.0,38.1,16.5,1.0828,16,4,7
2004-07-16 17:00:00,1157.0,1245.0,37.3,17.3,1.084,17,4,7
2004-07-16 18:00:00,1190.0,1395.0,35.9,17.7,1.0316,18,4,7
2004-07-16 19:00:00,1183.0,1341.0,32.4,21.5,1.0303,19,4,7
2004-07-16 20:00:00,1231.0,1341.0,30.3,25.6,1.0879,20,4,7
2004-07-16 21:00:00,1102.0,1195.0,28.5,27.8,1.0665,21,4,7
2004-07-16 22:00:00,1041.0,1060.0,26.9,30.5,1.0671,22,4,7
2004-07-16 23:00:00,1090.0,1103.0,25.7,33.5,1.0918,23,4,7
2004-07-17 00:00:00,1074.0,1078.0,24.7,36.9,1.1302,0,5,7
2004-07-17 01:00:00,977.0,956.0,23.6,39.2,1.1306,1,5,7
2004-07-17 02:00:00,949.0,910.0,22.2,43.0,1.1363,2,5,7
2004-07-17 03:00:00,912.0,842.0,21.2,45.8,1.1353,3,5,7
2004-07-17 04:00:00,863.0,746.0,21.3,45.9,1.1471,4,5,7
2004-07-17 05:00:00,834.0,689.0,21.6,45.0,1.151,5,5,7
2004-07-17 06:00:00,865.0,764.0,21.3,46.5,1.1608,6,5,7
2004-07-17 07:00:00,974.0,908.0,21.1,46.9,1.1585,7,5,7
2004-07-17 08:00:00,1079.0,1004.0,22.8,43.0,1.1731,8,5,7
2004-07-17 09:00:00,1084.0,990.0,25.0,38.3,1.198,9,5,7
2004-07-17 10:00:00,1107.0,1080.0,30.9,26.9,1.1835,10,5,7
