Datetime,CO(GT),NMHC(GT),T,RH,AH,hour,dayofweek,month
2004-06-02 00:00:00,0.8,102.50453457190955,19.5,68.0,1.5269,0,2,6
2004-06-02 01:00:00,1.5361232412182537,133.67604431216932,19.9,66.4,1.5203,1,2,6
2004-06-02 02:00:00,0.9384009713588476,79.42925925925924,19.1,69.0,1.5043,2,2,6
2004-06-02 03:00:00,0.95357115437286,84.37143981481476,18.5,70.7,1.4962,3,2,6
2004-06-02 04:00:00,0.6063945707479663,55.648998015873026,18.9,67.8,1.4689,4,2,6
2004-06-02 05:00:00,0.5094618824458765,44.876351491101495,20.0,63.7,1.4742,5,2,6
2004-06-02 06:00:00,0.5517019602709426,51.3041236772487,19.8,64.7,1.4769,6,2,6
2004-06-02 07:00:00,0.6446237311615161,64.8192976190476,19.7,65.3,1.4843,7,2,6
2004-06-02 08:00:00,1.4797241143048776,140.5860780423281,20.8,62.0,1.5002,8,2,6
2004-06-02 09:00:00,1.8286119709620416,169.3608293650794,22.2,56.6,1.4973,9,2,6
2004-06-02 10:00:00,1.9249212457736886,183.6694274290523,24.3,49.0,1.4724,10,2,6
2004-06-02 11:00:00,1.9133015303279117,183.6828320105819,25.0,46.5,1.4492,11,2,6
2004-06-02 12:00:00,1.585797883909952,155.81328637566148,28.9,34.8,1.3603,12,2,6
2004-06-02 13:00:00,1.0411120041396313,95.70440806878304,29.6,33.4,1.3581,13,2,6
2004-06-02 14:00:00,1.0328635529624548,97.00361243386243,30.9,30.7,1.3493,14,2,6
2004-06-02 15:00:00,1.4831991445310821,147.23676058201062,31.8,31.0,1.4286,15,2,6
2004-06-02 16:00:00,1.9190918416428022,192.21346248196235,31.4,31.2,1.4127,16,2,6
2004-06-02 17:00:00,1.7182088833889164,170.91748371998384,28.9,35.7,1.3985,17,2,6
2004-06-02 18:00:00,1.938770478491264,201.8147567941317,27.2,42.5,1.5135,18,2,6
2004-06-02 19:00:00,2.0711824924170488,223.39464550264555,26.2,46.4,1.5573,19,2,6
2004-06-02 20:00:00,1.786375451090911,199.0846825396826,24.5,51.0,1.5454,20,2,6
2004-06-02 21:00:00,1.8390853007282033,172.66816666666674,22.8,56.1,1.5353,21,2,6
2004-06-02 22:00:00,1.7891899382034535,169.358796957672,21.9,60.9,1.5799,22,2,6
2004-06-02 23:00:00,1.5390307932456397,154.26380224867725,21.7,61.0,1.5617,23,2,6
2004-06-03 00:00:00,1.532578847834367,130.61556547619045,20.8,64.8,1.568,0,3,6
2004-06-03 01:00:00,1.5291021039421195,129.87228968253964,20.3,70.9,1.6699,1,3,6
2004-06-03 02:00:00,0.7601440961726688,73.19964616402112,18.9,79.0,1.704,2,3,6
2004-06-03 03:00:00,0.32591092291384666,36.78936111111108,18.1,64.6,1.3276,3,3,6
2004-06-03 04:00:00,0.3756639920309987,40.39733122895619,18.6,64.5,1.3655,4,3,6
2004-06-03 05:00:00,0.6015610743798722,55.54018452380955,17.6,67.4,1.346,5,3,6
2004-06-03 06:00:00,1.9050394748135482,178.01411111111105,17.6,67.6,1.3479,6,3,6
2004-06-03 07:00:00,2.588727312303594,272.0315238095239,19.0,61.7,1.3393,7,3,6
2004-06-03 08:00:00,2.560496221255267,274.08842460317464,20.0,57.4,1.3268,8,3,6
2004-06-03 09:00:00,2.5433079650175707,286.3929808201057,22.6,45.9,1.2418,9,3,6
2004-06-03 10:00:00,2.067255765772955,229.0627566137566,27.3,34.3,1.2284,10,3,6
2004-06-03 11:00:00,1.9465756196540784,196.3832217412216,27.4,31.0,1.1184,11,3,6
2004-06-03 12:00:00,1.9344470345794764,199.22557094757073,26.2,33.6,1.1244,12,3,6
2004-06-03 13:00:00,1.958935029100184,213.58773148148143,26.8,32.4,1.1263,13,3,6
2004-06-03 14:00:00,1.9152180579739264,184.8648362332112,28.7,27.7,1.071,14,3,6
2004-06-03 15:00:00,1.9338134197566572,192.80149158249145,28.7,25.0,0.9684,15,3,6
2004-06-03 16:00:00,1.9355857419930549,192.54785070947557,29.1,22.3,0.8811,16,3,6
2004-06-03 17:00:00,2.2754024006609113,269.0515129870128,29.0,24.5,0.9655,17,3,6
2004-06-03 18:00:00,2.1196972696014416,237.71570809283298,27.2,28.3,1.0016,18,3,6
2004-06-03 19:00:00,2.478096092488669,299.4218637566136,25.3,30.0,0.952,19,3,6
2004-06-03 20:00:00,2.1335011953628737,237.5523366402116,24.1,34.8,1.0333,20,3,6
2004-06-03 21:00:00,1.8053293078380948,174.67933424908435,23.0,43.1,1.1993,21,3,6
2004-06-03 22:00:00,1.8015479156755108,173.7165181115182,22.1,43.9,1.1521,22,3,6
2004-06-03 23:00:00,1.8581502796599538,179.50021916971914,21.0,48.1,1.178,23,3,6
2004-06-04 00:00:00,1.7553745205264906,166.44599867724858,20.6,49.2,1.1754,0,4,6
2004-06-04 01:00:00,1.3378349625331192,124.52757208994711,21.2,47.6,1.1799,1,4,6
2004-06-04 02:00:00,0.8410135124632765,77.26300432900425,21.0,50.1,1.2338,2,4,6
2004-06-04 03:00:00,1.3064655929899625,123.09978439153437,20.1,53.1,1.2342,3,4,6
2004-06-04 04:00:00,0.8973866363114634,78.74423250360742,19.0,54.0,1.1745,4,4,6
2004-06-04 05:00:00,0.3100865987025428,35.228948412698394,19.2,51.1,1.124,5,4,6
2004-06-04 06:00:00,0.5429187938146373,54.82437830687834,19.2,53.1,1.1662,6,4,6
2004-06-04 07:00:00,2.5233362918022975,277.8981900553149,20.6,49.0,1.1748,7,4,6
2004-06-04 08:00:00,2.020059183323061,200.36316552429037,21.8,41.9,1.077,8,4,6
2004-06-04 09:00:00,1.4391054746970047,129.42218915343915,22.8,37.6,1.0315,9,4,6
2004-06-04 10:00:00,1.4104081460597686,127.15633146945642,24.8,31.3,0.9646,10,4,6
2004-06-04 11:00:00,1.480071980268636,142.7052632275133,26.0,29.4,0.976,11,4,6
2004-06-04 12:00:00,1.9304369631864475,191.50435732323223,27.0,27.8,0.9731,12,4,6
2004-06-04 13:00:00,1.9325021035903638,197.18469396344378,27.0,29.3,1.0277,13,4,6
2004-06-04 14:00:00,1.7942305062139985,172.79496189458695,27.0,29.6,1.0419,14,4,6
2004-06-04 15:00:00,2.0324655326223597,206.45561063011047,25.8,32.6,1.072,15,4,6
2004-06-04 16:00:00,2.7,323.61188690476206,26.2,32.6,1.0892,16,4,6
2004-06-04 17:00:00,3.6,460.99929563492054,28.3,27.5,1.0418,17,4,6
2004-06-04 18:00:00,3.3,413.8763564814815,26.5,29.7,1.0123,18,4,6
2004-06-04 19:00:00,3.6,472.7683988095239,25.7,31.8,1.0317,19,4,6
2004-06-04 20:00:00,2.9,340.253189814815,24.4,35.2,1.0632,20,4,6
2004-06-04 21:00:00,1.9,194.87455838143333,23.5,36.9,1.0518,21,4,6
2004-06-04 22:00:00,2.0,201.60501473063968,22.4,41.0,1.1006,22,4,6
2004-06-04 23:00:00,2.9,318.82934145021665,21.7,44.7,1.1451,23,4,6
2004-06-05 00:00:00,2.7,270.3054237012988,21.1,48.1,1.1864,0,5,6
2004-06-05 01:00:00,1.5,132.5627202380953,20.7,50.0,1.203,1,5,6
2004-06-05 02:00:00,1.6,138.66285269360264,19.8,53.1,1.2093,2,5,6
2004-06-05 03:00:00,1.3,117.15678902116403,19.8,53.6,1.2214,3,5,6
2004-06-05 04:00:00,0.7,67.10543290043292,19.6,54.8,1.236,4,5,6
2004-06-05 05:00:00,0.7,71.83576256613763,19.3,57.3,1.265,5,5,6
2004-06-05 06:00:00,1.2,118.50703968253971,19.7,58.4,1.3254,6,5,6
2004-06-05 07:00:00,1.5,129.4683161375661,19.8,59.4,1.3554,7,5,6
2004-06-05 08:00:00,1.5,140.02415079365088,20.9,54.8,1.3387,8,5,6
2004-06-05 09:00:00,1.6,151.04221296296302,22.4,47.9,1.2817,9,5,6
2004-06-05 10:00:00,1.1,89.1801137566137,24.1,41.3,1.2202,10,5,6
2004-06-05 11:00:00,1.1,91.1010648148148,25.9,36.9,1.2133,11,5,6
2004-06-05 12:00:00,1.4,140.73168014855526,30.7,26.0,1.1287,12,5,6
2004-06-05 13:00:00,1.4,154.90153795278786,30.3,25.2,1.0652,13,5,6
2004-06-05 14:00:00,1.0,114.36559193121691,30.1,25.4,1.0641,14,5,6
2004-06-05 15:00:00,1.3,129.5910952380953,27.6,35.1,1.2764,15,5,6
2004-06-05 16:00:00,1.9,204.66394973544953,26.6,47.6,1.6315,16,5,6
2004-06-05 17:00:00,1.7,170.4427190957191,30.4,31.3,1.3331,17,5,6
2004-06-05 18:00:00,2.3,269.52582010581995,27.8,35.0,1.282,18,5,6
2004-06-05 19:00:00,2.4,290.9061772486773,26.6,37.9,1.2994,19,5,6
2004-06-05 20:00:00,1.8,171.7831854395605,23.4,44.4,1.2646,20,5,6
2004-06-05 21:00:00,0.6,59.009805555555566,23.0,51.1,1.4175,21,5,6
2004-06-05 22:00:00,0.8,119.83930952380955,22.1,53.5,1.4087,22,5,6
2004-06-05 23:00:00,1.7,169.77908501683504,21.6,53.6,1.3674,23,5,6
2004-06-06 00:00:00,1.1,104.77364087301585,21.9,52.7,1.365,0,6,6
2004-06-06 01:00:00,0.6,64.8099603174603,21.3,54.9,1.3707,1,6,6
2004-06-06 02:00:00,1.1,110.4979007936507,17.5,79.1,1.5709,2,6,6
2004-06-06 03:00:00,1.1,114.38606216931211,17.6,78.6,1.5722,3,6,6
2004-06-06 04:00:00,1.0,78.33335648148147,17.1,81.8,1.5816,4,6,6
2004-06-06 05:00:00,0.5,48.64473412698416,16.6,80.2,1.5002,5,6,6
2004-06-06 06:00:00,0.7,53.97171825396826,16.8,77.4,1.4739,6,6,6
2004-06-06 07:00:00,1.0,80.69653902116401,18.3,66.5,1.381,7,6,6
2004-06-06 08:00:00,1.2,114.99801917989413,20.4,55.8,1.3196,8,6,6
2004-06-06 09:00:00,0.7,54.0919047619048,21.6,45.3,1.1533,9,6,6
2004-06-06 10:00:00,0.9,56.39569047619049,23.1,39.4,1.0983,10,6,6
2004-06-06 11:00:00,0.8,55.685375721500726,25.4,31.6,1.0058,11,6,6
2004-06-06 12:00:00,0.8,56.711380952381006,26.6,29.0,0.9928,12,6,6
2004-06-06 13:00:00,0.5,45.12042556517556,25.9,28.8,0.9475,13,6,6
2004-06-06 14:00:00,0.5,54.38298412698414,27.0,28.0,0.981,14,6,6
2004-06-06 15:00:00,0.7,56.37612896825398,23.6,38.1,1.0917,15,6,6
2004-06-06 16:00:00,0.9,77.16361640211628,25.9,32.0,1.0529,16,6,6
2004-06-06 17:00:00,1.0,92.10939219576716,26.3,31.5,1.0643,17,6,6
2004-06-06 18:00:00,1.2,122.39902314814805,23.9,36.8,1.0774,18,6,6
2004-06-06 19:00:00,1.3,120.38375330687823,23.7,36.8,1.0609,19,6,6
2004-06-06 20:00:00,1.6,157.57874827024835,22.5,37.8,1.0157,20,6,6
2004-06-06 21:00:00,1.4,138.43696031746032,21.8,39.2,1.0115,21,6,6
2004-06-06 22:00:00,1.7,161.2247027417029,20.9,42.6,1.04,22,6,6
2004-06-06 23:00:00,1.7,172.32389082676582,20.0,45.6,1.0555,23,6,6
2004-06-07 00:00:00,1.4,123.79739417989423,19.3,47.9,1.059,0,0,6
2004-06-07 01:00:00,0.8,68.43629960317462,18.7,49.0,1.0462,1,0,6
2004-06-07 02:00:00,0.4,53.449053210678215,17.8,54.1,1.0938,2,0,6
2004-06-07 03:00:00,0.3,52.76990277777779,18.6,52.7,1.1206,3,0,6
2004-06-07 04:00:00,0.3994312952023799,43.733490740740756,17.2,57.9,1.127,4,0,6
2004-06-07 05:00:00,0.5,46.31702411014915,18.2,54.1,1.1155,5,0,6
2004-06-07 06:00:00,1.5,144.55515740740736,17.3,57.6,1.1289,6,0,6
2004-06-07 07:00:00,2.6,295.2228086219336,19.9,49.4,1.1354,7,0,6
2004-06-07 08:00:00,4.3,617.0392182539683,21.7,44.2,1.1321,8,0,6
2004-06-07 09:00:00,3.1,381.2942505411256,23.5,40.0,1.1386,9,0,6
2004-06-07 10:00:00,2.9,365.3048410293411,28.4,29.7,1.1345,10,0,6
2004-06-07 11:00:00,2.5,302.73923659211147,31.6,24.1,1.0994,11,0,6
2004-06-07 12:00:00,1.9,207.96735582010572,31.3,24.1,1.0816,12,0,6
2004-06-07 13:00:00,2.5,293.07627753727735,34.4,20.4,1.0857,13,0,6
2004-06-07 14:00:00,2.5,311.41700438912915,33.7,21.3,1.0988,14,0,6
2004-06-07 15:00:00,2.8,326.53401893939395,35.9,18.9,1.0999,15,0,6
2004-06-07 16:00:00,2.3,271.50261351611306,34.3,19.4,1.0279,16,0,6
2004-06-07 17:00:00,3.3,463.80411778499297,33.5,19.9,1.0112,17,0,6
2004-06-07 18:00:00,2.8,351.9272008177006,30.5,24.2,1.0386,18,0,6
2004-06-07 19:00:00,4.8,771.3956197089947,30.3,26.2,1.1161,19,0,6
2004-06-07 20:00:00,2.5,285.5306658249157,27.0,36.7,1.2898,20,0,6
2004-06-07 21:00:00,2.0,198.526221079846,24.6,41.9,1.2752,21,0,6
2004-06-07 22:00:00,1.8,169.37834938672435,23.3,44.5,1.2566,22,0,6
2004-06-07 23:00:00,1.7,166.10951612739112,22.4,46.9,1.2544,23,0,6
2004-06-08 00:00:00,1.3,113.81005158730159,21.7,50.8,1.3019,0,1,6
2004-06-08 01:00:00,0.7,73.53801653439147,21.0,51.9,1.2794,1,1,6
2004-06-08 02:00:00,0.5,48.529643157768206,20.5,54.3,1.2926,2,1,6
2004-06-08 03:00:00,0.4,42.866810846560824,20.9,52.5,1.2852,3,1,6
2004-06-08 04:00:00,0.3,39.24214616402115,21.0,53.1,1.3031,4,1,6
2004-06-08 05:00:00,0.5,52.67523412698418,19.6,57.1,1.2851,5,1,6
2004-06-08 06:00:00,1.4,126.06926455026453,18.2,62.3,1.2903,6,1,6
2004-06-08 07:00:00,3.3,390.93706349206354,19.5,57.7,1.2966,7,1,6
2004-06-08 08:00:00,5.8,903.6774384920633,21.6,51.7,1.313,8,1,6
2004-06-08 09:00:00,5.0,739.5708452380951,23.9,44.4,1.3029,9,1,6
2004-06-08 10:00:00,3.5,442.041916005291,28.1,35.2,1.312,10,1,6
2004-06-08 11:00:00,2.9,345.03634391534416,31.4,28.6,1.298,11,1,6
2004-06-08 12:00:00,2.5,282.1005619288118,33.7,25.5,1.3095,12,1,6
2004-06-08 13:00:00,2.3,264.8503695286193,35.9,20.8,1.2103,13,1,6
2004-06-08 14:00:00,2.4,303.71162343674825,37.5,18.1,1.1529,14,1,6
2004-06-08 15:00:00,2.6,294.64939063251535,37.7,17.7,1.1383,15,1,6
2004-06-08 16:00:00,2.2,244.05330555555543,37.8,17.4,1.1219,16,1,6
2004-06-08 17:00:00,3.5,487.6626951058198,36.6,20.6,1.2445,17,1,6
2004-06-08 18:00:00,3.9,532.7951197089944,32.5,26.0,1.2502,18,1,6
2004-06-08 19:00:00,4.5,672.0747810846556,30.8,27.2,1.1832,19,1,6
2004-06-08 20:00:00,3.8,503.1215681216927,28.8,30.2,1.1761,20,1,6
2004-06-08 21:00:00,2.8,294.1264834656083,26.7,35.4,1.2233,21,1,6
2004-06-08 22:00:00,1.7,169.56685930735927,25.3,40.7,1.291,22,1,6
2004-06-08 23:00:00,1.2,148.03176215913717,24.9,41.2,1.2809,23,1,6
2004-06-09 00:00:00,1.6,154.56020322270317,23.7,45.1,1.3033,0,2,6
2004-06-09 01:00:00,1.0,118.12665277777788,22.5,49.0,1.3151,1,2,6
2004-06-09 02:00:00,0.9,109.00135317460312,22.3,50.6,1.3486,2,2,6
2004-06-09 03:00:00,0.5,56.853285714285754,22.0,50.5,1.3199,3,2,6
2004-06-09 04:00:00,0.5,52.12118849206352,20.8,54.4,1.3229,4,2,6
2004-06-09 05:00:00,0.5,65.17744378306878,20.3,56.0,1.3204,5,2,6
2004-06-09 06:00:00,1.0,117.29017923280435,20.5,54.8,1.3073,6,2,6
2004-06-09 07:00:00,3.5,472.0498723544971,21.7,50.6,1.2981,7,2,6
2004-06-09 08:00:00,6.4,960.5289007936501,23.4,46.1,1.3091,8,2,6
2004-06-09 09:00:00,2.9,353.67113227513244,25.1,43.0,1.3488,9,2,6
2004-06-09 10:00:00,3.4,402.6842983405484,30.1,32.8,1.3795,10,2,6
2004-06-09 11:00:00,2.8,329.84976124338647,34.7,25.9,1.4069,11,2,6
2004-06-09 12:00:00,2.8,336.35063227513234,37.2,23.2,1.4478,12,2,6
2004-06-09 13:00:00,2.8,325.43860648148166,39.5,18.3,1.2917,13,2,6
2004-06-09 14:00:00,2.3,275.2263675444921,40.6,15.3,1.1485,14,2,6
2004-06-09 15:00:00,1.8,177.40216089466077,40.3,16.1,1.1896,15,2,6
2004-06-09 16:00:00,2.0,194.35554118566606,40.3,14.2,1.0494,16,2,6
2004-06-09 17:00:00,3.5,488.79407010581974,39.6,16.7,1.1867,17,2,6
2004-06-09 18:00:00,4.9,763.235240079365,37.3,23.4,1.4672,18,2,6
2004-06-09 19:00:00,4.6,712.5209417989414,33.7,27.7,1.4213,19,2,6
2004-06-09 20:00:00,3.4,401.80292334054826,30.7,32.2,1.3983,20,2,6
2004-06-09 21:00:00,2.7,287.6553875661375,28.4,35.7,1.3549,21,2,6
2004-06-09 22:00:00,1.9,209.8221542809042,26.5,38.6,1.3154,22,2,6
2004-06-09 23:00:00,1.5,153.58988914326412,25.4,40.1,1.2822,23,2,6
2004-06-10 00:00:00,1.0,117.25212500000009,24.1,43.3,1.2839,0,3,6
2004-06-10 01:00:00,0.7,84.19405423280415,23.9,45.6,1.3328,1,3,6
2004-06-10 02:00:00,1.0,108.10451058201055,22.0,52.8,1.3752,2,3,6
2004-06-10 03:00:00,0.6,65.35661243386241,20.7,56.1,1.3565,3,3,6
2004-06-10 04:00:00,0.5832602819919518,55.09523809523815,20.1,57.3,1.3352,4,3,6
2004-06-10 05:00:00,0.9,77.36588955026454,19.5,59.4,1.3328,5,3,6
2004-06-10 06:00:00,1.2,120.14034523809511,20.0,56.6,1.3095,6,3,6
2004-06-10 07:00:00,2.9,319.6872771164024,21.7,53.9,1.3848,7,3,6
2004-06-10 08:00:00,4.8,717.5469935064933,23.7,49.0,1.4152,8,3,6
2004-06-10 09:00:00,4.3,587.7862276334777,25.9,44.3,1.4544,9,3,6
2004-06-10 10:00:00,3.1,379.097713023088,30.1,34.3,1.4414,10,3,6
2004-06-10 11:00:00,2.4,276.8526518759017,33.5,27.2,1.3859,11,3,6
2004-06-10 12:00:00,2.8,290.5549819023569,35.4,26.1,1.4806,12,3,6
2004-06-10 13:00:00,2.5,281.0170099206347,37.9,23.2,1.502,13,3,6
2004-06-10 14:00:00,2.6,319.1730582010583,39.7,18.7,1.3306,14,3,6
2004-06-10 15:00:00,2.3,259.97863492063476,40.4,17.2,1.2774,15,3,6
2004-06-10 16:00:00,2.4,267.82685714285685,40.0,18.8,1.363,16,3,6
2004-06-10 17:00:00,3.5,480.25380621693097,38.9,18.8,1.29,17,3,6
2004-06-10 18:00:00,4.8,729.2352435064931,35.8,22.1,1.2792,18,3,6
2004-06-10 19:00:00,5.1,743.6300649350648,33.1,25.9,1.2923,19,3,6
2004-06-10 20:00:00,4.7,693.9844457671954,30.9,28.2,1.2388,20,3,6
2004-06-10 21:00:00,2.4,283.6102632275132,27.5,32.6,1.176,21,3,6
2004-06-10 22:00:00,2.5,311.3804935666185,26.3,34.3,1.1605,22,3,6
2004-06-10 23:00:00,2.7,328.0893202861953,25.5,34.1,1.0968,23,3,6
2004-06-11 00:00:00,1.5,154.57128258778255,24.7,39.3,1.2065,0,4,6
2004-06-11 01:00:00,1.1,116.76888425925928,24.2,39.5,1.1764,1,4,6
2004-06-11 02:00:00,0.6,54.01446825396826,24.8,37.8,1.1639,2,4,6
2004-06-11 03:00:00,0.5,48.93423442760946,22.7,43.8,1.1952,3,4,6
2004-06-11 04:00:00,0.4,52.52509355459355,22.0,44.3,1.1553,4,4,6
2004-06-11 05:00:00,0.6,65.0284437830688,19.3,51.4,1.1364,5,4,6
2004-06-11 06:00:00,1.0,121.26140608465607,19.8,50.4,1.1525,6,4,6
2004-06-11 07:00:00,4.6,647.4640411255406,20.5,48.2,1.1474,7,4,6
2004-06-11 08:00:00,4.8,728.5608142736886,22.8,42.7,1.1667,8,4,6
2004-06-11 09:00:00,4.0,505.37467328042277,25.6,35.8,1.1548,9,4,6
2004-06-11 10:00:00,1.9718717456794956,216.15431812169308,30.0,27.5,1.1509,10,4,6
2004-06-11 11:00:00,2.0,209.25078571428566,34.4,21.0,1.1248,11,4,6
2004-06-11 12:00:00,2.0,219.18562962962963,35.9,19.6,1.1422,12,4,6
2004-06-11 13:00:00,2.0,221.28365740740745,37.2,18.2,1.1389,13,4,6
2004-06-11 14:00:00,1.9,212.5474464285714,37.3,16.6,1.0435,14,4,6
2004-06-11 15:00:00,1.9,215.43672156084648,37.4,14.9,0.9413,15,4,6
2004-06-11 16:00:00,1.9,211.03561706349197,36.4,15.1,0.9005,16,4,6
2004-06-11 17:00:00,2.6,298.98756126743604,35.4,14.7,0.8323,17,4,6
2004-06-11 18:00:00,3.2,455.39276461038935,34.2,14.2,0.7502,18,4,6
2004-06-11 19:00:00,3.4,471.8900046897543,31.1,18.7,0.8302,19,4,6
2004-06-11 20:00:00,3.4,445.4479908008655,29.1,22.0,0.8702,20,4,6
2004-06-11 21:00:00,2.9,339.4498946007696,27.2,22.5,0.7962,21,4,6
2004-06-11 22:00:00,2.7,309.3472982804233,25.3,24.6,0.7796,22,4,6
2004-06-11 23:00:00,1.3,138.4722056878307,24.9,27.2,0.8429,23,4,6
2004-06-12 00:00:00,1.3,122.37327134439627,23.5,32.2,0.922,0,5,6
2004-06-12 01:00:00,0.9,104.86075992063488,23.5,32.7,0.9349,1,5,6
2004-06-12 02:00:00,0.6,75.77921097883592,24.1,32.0,0.9467,2,5,6
2004-06-12 03:00:00,0.5,52.87805357142859,22.6,34.8,0.9441,3,5,6
2004-06-12 04:00:00,0.5,72.09339550264545,20.8,40.2,0.9725,4,5,6
2004-06-12 05:00:00,0.9,110.72843650793646,18.8,46.6,1.0027,5,5,6
2004-06-12 06:00:00,0.7,108.1919814814814,19.8,46.0,1.0524,6,5,6
2004-06-12 07:00:00,0.6,82.19476587301584,21.3,42.3,1.0625,7,5,6
2004-06-12 08:00:00,1.3,140.83399092111586,21.3,41.8,1.0449,8,5,6
2004-06-12 09:00:00,1.9,224.79641203703704,24.0,36.6,1.0772,9,5,6
2004-06-12 10:00:00,2.1,254.88719246031735,27.2,30.7,1.0884,10,5,6
2004-06-12 11:00:00,1.8,179.0429642857142,32.3,23.6,1.1271,11,5,6
2004-06-12 12:00:00,1.8,178.41118253968247,31.9,25.8,1.2023,12,5,6
2004-06-12 13:00:00,1.6,163.66341618566616,35.1,21.8,1.2093,13,5,6
2004-06-12 14:00:00,1.2,130.71846428571445,36.0,20.5,1.1995,14,5,6
2004-06-12 15:00:00,1.2,148.52777737077733,37.0,20.1,1.2423,15,5,6
2004-06-12 16:00:00,1.4,149.65506036556033,36.4,21.0,1.2515,16,5,6
2004-06-12 17:00:00,1.3,139.46166625966617,35.2,22.6,1.267,17,5,6
2004-06-12 18:00:00,1.1,120.95473280423265,32.5,27.6,1.3229,18,5,6
2004-06-12 19:00:00,1.1,120.04662896825384,29.1,35.1,1.3919,19,5,6
2004-06-12 20:00:00,1.1,119.47010582010574,26.9,39.7,1.3898,20,5,6
2004-06-12 21:00:00,1.8,188.7640304232803,26.1,42.2,1.4039,21,5,6
2004-06-12 22:00:00,2.3,253.25258483645982,25.5,43.8,1.4095,22,5,6
2004-06-12 23:00:00,2.6,266.6928507094759,24.9,45.6,1.4135,23,5,6
2004-06-13 00:00:00,2.0,181.26874025974004,25.2,45.2,1.4262,0,6,6
2004-06-13 01:00:00,1.0,109.52980158730153,25.4,45.5,1.457,1,6,6
2004-06-13 02:00:00,0.6,56.87884036796536,26.2,43.6,1.4599,2,6,6
2004-06-13 03:00:00,0.6,70.84438756613753,24.3,48.2,1.4476,3,6,6
2004-06-13 04:00:00,0.5,55.56238690476193,24.4,48.3,1.4499,4,6,6
2004-06-13 05:00:00,0.4,52.29009589947089,23.3,51.0,1.4346,5,6,6
2004-06-13 06:00:00,0.4,40.735587962962974,21.6,48.1,1.2259,6,6,6
2004-06-13 07:00:00,0.4,37.05605489417989,21.4,47.8,1.2005,7,6,6
2004-06-13 08:00:00,0.4,35.16743187830687,20.5,46.8,1.1152,8,6,6
2004-06-13 09:00:00,0.5,38.1517142857143,20.8,40.7,0.9882,9,6,6
2004-06-13 10:00:00,0.6,43.18841961279462,22.3,35.3,0.9371,10,6,6
2004-06-13 11:00:00,0.7,43.59902477152477,21.7,38.3,0.9842,11,6,6
2004-06-13 12:00:00,0.7,48.196546296296276,24.4,29.6,0.8921,12,6,6
2004-06-13 13:00:00,0.6,44.452376984127014,23.4,34.9,0.991,13,6,6
2004-06-13 14:00:00,0.5,39.89964947089949,23.5,35.2,1.0019,14,6,6
2004-06-13 15:00:00,0.6,48.42917953342955,22.4,39.0,1.04,15,6,6
2004-06-13 16:00:00,0.8,48.64258429533432,22.0,41.7,1.0865,16,6,6
2004-06-13 17:00:00,0.8,56.177843975469,21.7,42.7,1.0949,17,6,6
2004-06-13 18:00:00,1.0,58.666064153439144,20.7,43.4,1.047,18,6,6
2004-06-13 19:00:00,1.0,62.14538756613754,20.3,42.6,1.0045,19,6,6
2004-06-13 20:00:00,1.0,65.18854034391532,20.3,44.1,1.0392,20,6,6
2004-06-13 21:00:00,0.9,59.47416865079363,20.1,45.2,1.0538,21,6,6
2004-06-13 22:00:00,0.7,48.055666967292,19.8,45.7,1.0424,22,6,6
2004-06-13 23:00:00,0.8,47.98588323713327,19.6,45.3,1.0244,23,6,6
2004-06-14 00:00:00,0.7,45.19182605820108,19.4,45.9,1.0242,0,0,6
2004-06-14 01:00:00,0.5,33.025437830687814,19.7,44.8,1.0172,1,0,6
2004-06-14 02:00:00,0.3,28.721966931216922,19.5,46.3,1.0363,2,0,6
2004-06-14 03:00:00,0.3,28.585216931216923,19.0,49.0,1.063,3,0,6
2004-06-14 04:00:00,0.2880301329751125,28.877407407407386,19.1,50.7,1.109,4,0,6
2004-06-14 05:00:00,0.3,31.45465873015873,19.1,52.7,1.1545,5,0,6
2004-06-14 06:00:00,0.7,55.54670370370373,20.3,49.3,1.1596,6,0,6
2004-06-14 07:00:00,1.5,136.81251719576727,21.1,46.2,1.1389,7,0,6
2004-06-14 08:00:00,1.8,171.72041931216935,21.5,44.5,1.129,8,0,6
2004-06-14 09:00:00,1.4,115.72602513227515,22.4,43.6,1.1637,9,0,6
2004-06-14 10:00:00,1.5,139.7085092592594,24.8,39.1,1.2039,10,0,6
2004-06-14 11:00:00,1.2,107.6689954906205,23.9,42.1,1.2335,11,0,6
2004-06-14 12:00:00,1.2,92.98122751322752,25.5,38.3,1.2328,12,0,6
2004-06-14 13:00:00,1.3,110.05433543771045,25.4,39.2,1.2534,13,0,6
2004-06-14 14:00:00,1.0,65.16483730158726,25.6,37.0,1.2006,14,0,6
2004-06-14 15:00:00,1.4,95.3245681216931,24.5,38.4,1.1669,15,0,6
2004-06-14 16:00:00,1.6,131.4489186507937,23.9,39.9,1.1639,16,0,6
2004-06-14 17:00:00,2.7,300.2509814814814,24.2,39.2,1.1665,17,0,6
2004-06-14 18:00:00,2.3,255.5885853174602,23.5,41.2,1.1759,18,0,6
2004-06-14 19:00:00,1.5,127.25904695767198,22.3,44.9,1.1973,19,0,6
2004-06-14 20:00:00,1.4,124.70721560846556,21.7,46.5,1.1917,20,0,6
2004-06-14 21:00:00,1.0,81.47057671957667,22.0,44.9,1.1699,21,0,6
2004-06-14 22:00:00,1.1,91.72314814814808,22.2,44.1,1.1654,22,0,6
